seq,rtt_ms,status,timestamp
1418,49.144,OK,1770976007.990906
1419,58.384,OK,1770976008.051264
1420,57.400,OK,1770976008.111146
1421,57.709,OK,1770976008.171194
1422,57.611,OK,1770976008.231174
1423,57.734,OK,1770976008.291184
1424,57.856,OK,1770976008.351216
1425,48.556,OK,1770976008.402186
1426,67.641,OK,1770976008.472191
1427,55.512,OK,1770976008.530996
1428,58.130,OK,1770976008.590922
1429,65.279,OK,1770976008.658108
1430,49.906,OK,1770976008.711194
1431,57.839,OK,1770976008.771215
1432,58.737,OK,1770976008.832198
1433,56.785,OK,1770976008.891209
1434,57.758,OK,1770976008.951151
1435,57.884,OK,1770976009.011207
1436,57.737,OK,1770976009.071182
1437,57.506,OK,1770976009.131044
1438,58.022,OK,1770976009.190954
1439,59.159,OK,1770976009.252200
1440,56.659,OK,1770976009.311305
1441,57.456,OK,1770976009.371202
1442,58.590,OK,1770976009.432206
1443,57.517,OK,1770976009.492307
1444,57.523,OK,1770976009.552170
1445,57.799,OK,1770976009.612314
1446,63.481,OK,1770976009.678116
1447,71.079,OK,1770976009.751969
1448,55.811,OK,1770976009.810972
1449,58.003,OK,1770976009.870951
1450,58.215,OK,1770976009.931181
1451,57.848,OK,1770976009.991205
1452,77.764,OK,1770976010.071169
1453,56.750,OK,1770976010.131245
1454,57.722,OK,1770976010.191166
1455,57.981,OK,1770976010.251284
1456,57.346,OK,1770976010.310917
1457,60.469,OK,1770976010.373320
1458,74.554,OK,1770976010.451239
1459,58.518,OK,1770976010.513248
1460,56.850,OK,1770976010.572422
1461,56.482,OK,1770976010.631311
1462,57.641,OK,1770976010.691280
1463,57.684,OK,1770976010.751244
1464,57.745,OK,1770976010.811202
1465,57.461,OK,1770976010.870915
1466,58.771,OK,1770976010.931342
1467,57.514,OK,1770976010.991217
1468,57.870,OK,1770976011.051234
1469,57.863,OK,1770976011.111220
1470,57.930,OK,1770976011.171211
1471,77.852,OK,1770976011.251203
1472,56.717,OK,1770976011.311182
1473,58.683,OK,1770976011.372221
1474,58.510,OK,1770976011.432945
1475,56.183,OK,1770976011.491005
1476,58.286,OK,1770976011.551331
1477,57.684,OK,1770976011.611212
1478,57.317,OK,1770976011.671013
1479,58.255,OK,1770976011.731236
1480,52.609,OK,1770976011.786229
1481,69.751,OK,1770976011.858299
1482,70.421,OK,1770976011.932258
1483,55.151,OK,1770976011.990859
1484,58.217,OK,1770976012.050995
1485,59.468,OK,1770976012.112211
1486,56.557,OK,1770976012.171152
1487,47.805,OK,1770976012.221193
1488,68.691,OK,1770976012.292265
1489,55.604,OK,1770976012.351234
1490,58.812,OK,1770976012.412319
1491,57.649,OK,1770976012.472253
1492,57.700,OK,1770976012.532231
1493,56.490,OK,1770976012.591004
1494,58.220,OK,1770976012.651142
1495,58.249,OK,1770976012.711324
1496,58.507,OK,1770976012.772265
1497,57.645,OK,1770976012.832227
1498,56.730,OK,1770976012.891191
1499,60.005,OK,1770976012.953194
1500,54.748,OK,1770976013.011275
1501,57.709,OK,1770976013.071166
1502,57.912,OK,1770976013.131247
1503,57.299,OK,1770976013.190916
1504,58.430,OK,1770976013.251044
1505,47.099,OK,1770976013.300212
1506,68.902,OK,1770976013.371257
1507,49.636,OK,1770976013.424251
1508,64.803,OK,1770976013.491230
1509,56.582,OK,1770976013.551242
1510,57.915,OK,1770976013.611307
1511,57.526,OK,1770976013.671047
1512,57.971,OK,1770976013.730954
1513,58.121,OK,1770976013.790906
1514,59.425,OK,1770976013.852071
1515,57.061,OK,1770976013.911208
1516,57.849,OK,1770976013.971323
1517,57.600,OK,1770976014.031198
1518,57.829,OK,1770976014.091281
1519,59.813,OK,1770976014.153302
1520,61.600,OK,1770976014.218341
1521,69.512,OK,1770976014.291319
1522,56.238,OK,1770976014.350985
1523,48.174,OK,1770976014.401029
1524,49.228,OK,1770976014.452303
1525,56.684,OK,1770976014.511282
1526,57.812,OK,1770976014.571412
1527,58.590,OK,1770976014.632290
1528,56.452,OK,1770976014.691047
1529,59.073,OK,1770976014.752336
1530,59.689,OK,1770976014.814332
1531,56.324,OK,1770976014.873255
1532,55.415,OK,1770976014.931001
1533,59.024,OK,1770976014.992065
1534,58.144,OK,1770976015.052464
1535,56.448,OK,1770976015.111204
1536,57.744,OK,1770976015.171288
1537,52.762,OK,1770976015.226302
1538,62.697,OK,1770976015.291230
1539,56.642,OK,1770976015.351294
1540,50.653,OK,1770976015.404217
1541,64.477,OK,1770976015.470950
1542,60.097,OK,1770976015.534060
1543,53.990,OK,1770976015.591197
1544,60.081,OK,1770976015.653250
1545,55.919,OK,1770976015.712428
1546,56.581,OK,1770976015.771265
1547,47.906,OK,1770976015.821354
1548,67.750,OK,1770976015.891278
1549,56.772,OK,1770976015.951304
1550,57.692,OK,1770976016.011298
1551,57.550,OK,1770976016.071003
1552,58.178,OK,1770976016.131062
1553,58.173,OK,1770976016.191298
1554,57.719,OK,1770976016.251246
1555,69.843,OK,1770976016.323302
1556,70.652,OK,1770976016.397312
1557,70.629,OK,1770976016.471324
1558,57.667,OK,1770976016.532281
1559,50.874,OK,1770976016.585269
1560,48.813,OK,1770976016.636170
1561,53.199,OK,1770976016.691072
1562,53.186,OK,1770976016.746134
1563,64.285,OK,1770976016.812320
1564,56.470,OK,1770976016.872289
1565,57.798,OK,1770976016.932322
1566,56.793,OK,1770976016.991365
1567,58.728,OK,1770976017.052302
1568,57.827,OK,1770976017.112320
1569,56.767,OK,1770976017.171272
1570,46.618,OK,1770976017.220128
1571,69.173,OK,1770976017.291104
1572,56.953,OK,1770976017.351204
1573,49.993,OK,1770976017.403398
1574,65.727,OK,1770976017.471310
1575,57.712,OK,1770976017.532283
1576,57.837,OK,1770976017.592329
1577,57.805,OK,1770976017.652328
1578,76.891,OK,1770976017.731369
1579,59.336,OK,1770976017.794119
1580,56.168,OK,1770976017.852099
1581,58.132,OK,1770976017.912260
1582,57.901,OK,1770976017.972308
1583,82.867,OK,1770976018.057393
1584,50.464,OK,1770976018.111312
1585,57.647,OK,1770976018.171223
1586,57.819,OK,1770976018.231289
1587,57.781,OK,1770976018.291329
1588,57.728,OK,1770976018.351309
1589,49.473,OK,1770976018.403012
1590,46.251,OK,1770976018.451207
1591,58.982,OK,1770976018.512189
1592,56.941,OK,1770976018.571258
1593,63.913,OK,1770976018.637316
1594,73.439,OK,1770976018.717264
1595,70.904,OK,1770976018.791338
1596,57.388,OK,1770976018.852057
1597,57.353,OK,1770976018.911294
1598,57.550,OK,1770976018.971050
1599,58.316,OK,1770976019.031054
1600,59.223,OK,1770976019.092251
1601,56.784,OK,1770976019.151316
1602,58.813,OK,1770976019.212311
1603,56.917,OK,1770976019.271384
1604,57.712,OK,1770976019.331309
1605,57.809,OK,1770976019.391287
1606,69.903,OK,1770976019.463380
1607,65.229,OK,1770976019.531989
1608,57.053,OK,1770976019.592077
1609,58.337,OK,1770976019.652294
1610,57.831,OK,1770976019.712351
1611,57.795,OK,1770976019.772331
1612,63.742,OK,1770976019.838295
